id,kode,nama,categoryId,mitra,stok,modal,p1,p2,p3,p4,lokasiItem,lokasiStock,notes
16201,12110-35504-050,PISTON SUZUKI RC 100 50,,,0,226019,291100,257490,263212,286100,,,
16189,12110-35588L0G0,PISTON SUZUKI BLUE RC STD,,,0,44635,61500,50850,51980,56500,,,
16196,12110-35588L100,PISTON SUZUKI LOKAL R 100,,,0,43845,60500,49950,51060,55500,,,
16195,12110-39102-050,PISTON SUZUKI GP 125 50,,,0,337014,431600,383940,392472,426600,,,
16194,12110-39213-050,PISTON SUZUKI GP 100 50,,,0,130113,169700,148230,151524,164700,,,
16219,12111-09G10-000,PISTON SUZUKI SMASH** STD,,,0,62015,83500,70650,72220,78500,,,
16217,12111-09G10-050,PISTON SUZUKI SMASH* 50,,,0,61620,83000,70200,71760,78000,,,
16218,12111-09G20-050,PISTON SUZUKI SMASH** 50,,,0,61620,83000,70200,71760,78000,,,
16220,12111-12F50-050,PISTON SUZUKI THUNDER 1 50,,,0,67150,90000,76500,78200,85000,,,
16221,12111-12F50-0F0,PISTON SUZUKI THUNDER 1 STD,,,0,65965,88500,75150,76820,83500,,,
16207,12111-25G00-0F0,PISTON SUZUKI SATRIA 15 STD,,,0,75050,100000,85500,87400,95000,,,
16214,12111-30D04-0F0,PISTON SUZUKI SHOGUN* STD,,,0,218830,282000,249300,254840,277000,,,
16197,12111-30D88-100,PISTON SUZUKI LOKAL S 100,,,0,41870,58000,47700,48760,53000,,,
16198,12111-30D88L050,PISTON SUZUKI LOKAL S 50,,,0,36735,51500,41850,42780,46500,,,
16199,12111-30D88L0F0,PISTON SUZUKI LOKAL S STD,,,0,36735,51500,41850,42780,46500,,,
16200,12111B09J00N050,PISTON SUZUKI NEX 50,,,0,41080,57000,46800,47840,52000,,,
16208,12111B20G30N050,PISTON SUZUKI SHOGUN 12 50,,,0,35550,50000,40500,41400,45000,,,
16210,12111B20G30N0F0,PISTON SUZUKI SHOGUN 125 STD,,,0,35550,50000,40500,41400,45000,,,
16209,12111B20G30N100,PISTON SUZUKI SHOGUN 125 100,,,0,33733,47700,38430,39284,42700,,,
16212,12111B28G31N050,PISTON SUZUKI SHOGUN NEW 50,,,0,41080,57000,46800,47840,52000,,,
16213,12111B28G31N0F0,PISTON SUZUKI SHOGUN NEW STD,,,0,41080,57000,46800,47840,52000,,,
16211,12111B28G31N100,PISTON SUZUKI SHOGUN NEW 100,,,0,41080,57000,46800,47840,52000,,,
16215,12111B45H00N050,PISTON SUZUKI SMASH TITAN 50,,,0,41870,58000,47700,48760,53000,,,
16216,12111B45H00N0F0,PISTON SUZUKI SMASH TITAN STD,,,0,39895,55500,45450,46460,50500,,,
3991,12160-09J00-KIT,CONRODKIT SUZUKI NEX TK2-B,,,0,121660,154000,130900,139000,142000,,,
3993,12160-10J00-KIT,CONRODKIT SUZUKI SHOGUN 125 NEW/AXELO TK2-B,,,0,130745,165500,140700,149000,152500,,,
3994,12160-20821-000,CONRODKIT SUZUKI SHOGUN125 TK2-B,,,0,286375,362500,311800,326500,337500,,,
3668,12161-09G00-0C0,CONROD ONLY SUZUKI SMASH TK2-B,,,0,155393,197000,167450,177300,181240,,,
3992,12161-12B01-000,CONRODKIT SUZUKI RGR TK2-B,,,0,241413,311500,264800,280500,287000,,,
3669,12161-12F80-0B0,CONROD ONLY SUZUKI THUNDER TK2-B,,,0,96380,122000,103700,109800,112240,,,
3667,12161-23F00-0C0,CONROD ONLY SUZUKI SHOGUN TK2-B,,,0,220015,279000,237150,251100,256680,,,
3664,12161B25G20N0B0,CONROD ONLY SUZUKI FU TK2-B,,,0,62410,79000,67150,71100,72680,,,
3666,12161B46G50N001,CONROD ONLY SUZUKI SHOGUN 125 TK2-B,,,0,61225,78000,66300,70200,71760,,,
14440,12210-25G00-00,PEN STANG FU SUZUKI TK2-B,,,0,114945,145500,123700,131000,134000,,,
14441,12211B20G00N0A0,PEN STANG SMASH SUZUKI TK2-B,,,0,39895,47874,40693,43087,44044,,,
16824,12-25H-86,RANTAI KAMPRAT ASPIRA HONDA 90 86,,,0,25000,32000,27500,29000,30000,,,
12648,12710-25G20-000,NOKEN AS SUZUKI FU 150 IN TK2-C,,MATARAM,0,211720,268000,228000,241500,247000,,,
12653,12710B09G50N000,NOKEN AS SUZUKI SMASH TK2-C,,,0,195688,252500,214700,227500,232500,,,
12650,12710B16H20N000,NOKEN AS SUZUKI SHOGUN SP TK2-C,,,0,151900,196000,166600,176500,180500,,,
12649,12710B20G00N000,NOKEN AS SUZUKI SHOGUN 125 TK2-C,,,0,340095,430500,366000,387500,396500,,,
12651,12710B30D00N000,NOKEN AS SUZUKI SHOGUN TK2-C,,,0,254200,328000,278800,295500,302000,,,
12652,12710B45H10N000,NOKEN AS SUZUKI SMASH TITAN TK2-C,,,0,154840,196000,168600,176500,182500,,,
12654,12710B46G20N000,NOKEN AS SUZUKI SPIN TK2-C,,,0,183280,232000,199600,209000,216000,,,
12647,12720-25G01-000,NOKEN AS SUZUKI FU 150 EX TK2-C,,,0,381175,482500,410500,434500,444000,,,
16932,12760-09G11-000,RANTAI KAMPRAT SUZUKI SMASH 88L,,,0,75445,95500,81500,86000,88000,,,
9831,12760-09J00-000,KAMPRAT SUZUKI NEX,,,0,99540,126000,107100,113500,116000,,,
16933,12760-12F50-000,RANTAI KAMPRAT SUZUKI THUNDER 125 100L,,,0,213695,270500,230000,243500,249000,,,
9832,12760-12K00-000,KAMPRAT SUZUKI SATRIA FU FI GSX 150,,,0,79790,101000,85850,91000,93000,,,
16930,12760-20G11-000,RANTAI KAMPRAT SUZUKI SHOGUN 125 92L,,,0,79000,100000,85000,90000,92000,,,
16931,12760-30A88-000,RANTAI KAMPRAT SUZUKI SHOGUN 90L,,,0,99540,126000,107100,113500,116000,,,
16929,12760B25G01N000,RANTAI KAMPRAT SUZUKI SATRIA FU 124L,,,0,94800,120000,102000,108000,110500,,,
10077,12771-09G00-000,KARET TENSIONER SUZUKI SMASH PANJANG,,,0,30810,39000,33200,35500,36000,,,
10074,12771-25G00-000,KARET TENSIONER SUZUKI SATRIA F150 PANJANG,,,0,42265,53500,45500,48500,49500,,,
10079,12771B33G10N000,KARET TENSIONER SUZUKI SPIN,,,0,44635,56500,48100,51000,52000,,,
10078,12811-09G00-000,KARET TENSIONER SUZUKI SMASH PENDEK,,,0,31205,39500,33600,36000,36500,,,
10073,12811-25G10-000,KARET TENSIONER SUZUKI FU150 PENDEK,,,0,39895,50500,43000,45500,46500,,,
10075,12811-30A02-000,KARET TENSIONER SUZUKI SHOGUN,,,0,193550,245000,208250,220500,225500,,,
10076,12811B09G00N000,KARET TENSIONER SUZUKI SMASH,,,0,31205,39500,33600,36000,36500,,,
19629,12830-09G00-000,STELAN TENSIONER SUZUKI SHOGUN,,,0,199870,253000,215100,228000,233000,,,
19628,12830-25G30-000,STELAN TENSIONER SUZUKI SATRIA FU,,,0,127190,161000,137000,145000,148500,,,
10669,12911-09G20-000,KLEP SET SUZUKI SMASH BESAR,,SUZUKI,0,35550,45000,38250,40500,41500,,,
10675,12911-12F80-000,KLEP SET SUZUKI THUNDER BESAR,,SUZUKI,0,48980,62000,52700,56000,57500,,,
10662,12911-12K00-000,KLEP SET SUZUKI SATRIA FU F1 BESAR,,SUZUKI,0,29625,37500,31900,34000,34500,,,
10661,12911-16E00-000,KLEP SET SUZUKI SATRIA FU 150 R BESAR,,SUZUKI,0,28045,35500,30200,32000,33000,,,
10673,12911-28620-000,KLEP SET SUZUKI SPIN 125 BESAR,,SUZUKI,0,35550,45000,38250,40500,41500,,,
10665,12911-28G20-000,KLEP SET SUZUKI SHO 125 BESAR,,SUZUKI,0,35550,45000,38250,40500,41500,,,
10667,12911-30D00-000,KLEP SET SUZUKI SHOGUN BESAR,,SUZUKI,0,35945,45500,38700,41000,42000,,,
10671,12911-45H00-000,KLEP SET SUZUKI SMASH TITAN BESAR,,SUZUKI,0,27650,35000,29750,31500,32500,,,
10670,12912-09G20-000,KLEP SET SUZUKI SMASH KECIL,,SUZUKI,0,52535,66500,56600,60000,61500,,,
10676,12912-12F80-000,KLEP SET SUZUKI THUNDER KECIL,,SUZUKI,0,65965,83500,71000,75500,77000,,,
10663,12912-12K00-000,KLEP SET SUZUKI SATRIA FU F1 KECIL,,SUZUKI,0,31205,39500,33600,36000,36500,,,
10664,12912-16E00-000,KLEP SET SUZUKI SATRIA FU KECIL,,,0,46215,58500,49750,53000,54000,,,
10660,12912-22J00-000,KLEP SET SUZUKI ADDRES KCL,,,0,31995,40500,34500,36500,37500,,,
10666,12912-28G20-000,KLEP SET SUZUKI SHO 125 KECIL,,SUZUKI,0,55300,70000,59500,63000,64500,,,
10668,12912-30D00-000,KLEP SET SUZUKI SHOGUN KECIL,,SUZUKI,0,56090,71000,60400,64000,65500,,,
10674,12912-33010-000,KLEP SET SUZUKI SPIN 125 KECIL,,SUZUKI,0,53325,67500,57400,61000,62500,,,
10672,12912-45H00-000,KLEP SET SUZUKI SMASH TITAN KECIL,,SUZUKI,0,42265,53500,45500,48500,49500,,,
18825,12-BM01-M10BYR,SPION ASPIRA YAMAHA BULAT,,,0,27255,39000,33250,35250,36000,,,
18822,12-BM01-M10CR,SPION ASPIRA HONDA BULAT GG CHROME,,,0,28440,40500,34500,36500,37500,,,
18821,12-BM01-M10R,SPION ASPIRA HONDA BULAT,,,0,27255,37500,32000,33750,34500,,,
18823,12-BM02-M10BHR,SPION ASPIRA HONDA KOTAK,,,0,27650,39500,33750,35750,36500,,,
18826,12-BM02-M10BYR,SPION ASPIRA YAMAHA KOTAK,,,0,27650,39500,33750,35750,36500,,,
18824,12-BMST-M10BHR,SPION ASPIRA VARIO 150 NEW STD,,,0,40290,57000,48500,51500,52500,,,
2057,12-U22FER9,BUSI ASPIRA VARIO DENSO U22FER9,,21600,5,24450,30500,25700,26800,28000,,,
15494,13001-0053,PISTON KIT KAWASAKI NINJA RR STD,,SINAR GEMALA,0,493000,638000,551000,580000,580000,,,
3663,13032-1229,CONROD ONLY KAWASAKI NINJA RR TK2-B,,,0,256700,332500,287000,302000,302000,,,
3662,13032-1250,CONROD ONLY KAWASAKI KAZE TK2-B,,,0,204850,265500,229000,241000,241000,,,
3661,13032-1277,CONROD ONLY KAWASAKI BLITZ TK2-B,,,0,238000,308000,266000,280000,280000,,,
12074,13034-0010,LECES PEN KAWASAKI ZX/BLITZ TK2-B,,,0,87550,113500,98000,103000,103000,,,
12073,13034-1099,LECES PEN KAWASAKI NINJA RR TK2-B,,,0,277100,359000,309700,326000,326000,,,
12075,13034-1100,LECES PEN KAZE KAWASAKI TK2-B,,,0,90950,118000,101700,107000,107000,,,
14439,13035-0559,PEN SEKER NINJA RR KAWASAKI TK2-B,,,0,93500,121000,102850,107525,112200,,,
14438,13035-1092,PEN SEKER BLITZ KAWASAKI TK2-B,,,0,98600,127600,108460,113390,118320,,,
1018,13041-1095,BALANCER KAWASAKI NINJA TK2,,,0,351900,455500,393500,414000,414000,,,
3796,13044-1158-IP,CONRODKIT IP KAZE/R TK2-B,,,0,115500,150000,127500,135000,138000,,,
3836,13044-5079,CONRODKIT KAWASAKI NINJA  TK2-B,,,0,339150,439000,379000,399000,399000,,,
3802,13044-5079-IP,CONRODKIT IP NINJA,,,0,112320,156000,133000,140500,144000,,,
3807,13044-5081-IP,CONRODKIT IP RX 100 TK2-B,,,0,103950,135000,115000,121500,125000,,,
13806,13064-0050,PEDAL SLAH KAWASAKI ZX130 TK2-B,,,0,122400,159500,137000,144000,144000,,,
13801,13064-0055,PEDAL SLAH KAWASAKI ATHLETE,,,0,114000,147500,127500,134000,134000,,,
13804,13064-0060,PEDAL SLAH KAWASAKI KLX TK2-B,,,0,298350,386500,333500,351000,351000,,,
13803,13064-1177,PEDAL SLAH KAWASAKI KAZE TK2-B,,,0,113900,147500,127500,134000,134000,,,
13802,13064-1203,PEDAL SLAH KAWASAKI BLITZ TK2-B,,,0,130050,168500,145500,153000,153000,,,
13805,13064-1217,PEDAL SLAH KAWASAKI NINJA TK2-B,,,0,305150,395000,341500,359000,359000,,,
9415,13080-0558-IP,KAMPAS KOPLING INDOPART NINJA 250,,,0,167625,223500,190000,201500,206000,,,
9414,13080-1098-IP,KAMPAS KOPLING INDOPART NINJA,,,0,120000,160000,136000,144000,148000,,,
9442,13088-0038,KAMPAS KOPLING KAWASAKI NINJA 250 CARBU,,,0,109650,143000,122500,129000,129000,,,
9438,13088-0040,KAMPAS KOPLING KAWASAKI KLX B,,KAWASAKI,0,98600,128000,110200,116000,116000,,,
9437,13088-0042,KAMPAS KOPLING KAWASAKI KLX 250,,KAWASAKI,0,109700,142000,122600,129000,129000,,,
9436,13088-1016,KAMPAS KOPLING KAWASAKI KLX,,KAWASAKI,0,48450,63000,54200,57000,57000,,,
9440,13088-1057,KAMPAS KOPLING KAWASAKI MERCY,,KAWASAKI,0,102000,132000,114000,120000,120000,,,
9441,13088-1057s,KAMPAS KOPLING KAWASAKI MERCY SET,,KAWASAKI,0,412250,533500,461000,485000,485000,,,
9439,13088-1077,KAMPAS KOPLING KAWASAKI KLX K,,KAWASAKI,0,109700,142000,122600,129000,129000,,,
9444,13088-1085,KAMPAS KOPLING KAWASAKI NINJA K,,KAWASAKI,0,73100,95000,82000,86000,86000,,,
9443,13088-1098,KAMPAS KOPLING KAWASAKI NINJA B,,,0,97750,126500,109500,115000,115000,,,
9445,13088-1115,KAMPAS KOPLING KAWASAKI ZX 130,,KAWASAKI,0,40800,53000,45600,48000,48000,,,
9435,13088-1142,KAMPAS KOPLING KAWASAKI BLITZ/KAZE,,KAWASAKI,0,47600,62000,53500,56000,56000,,,
18026,13095-0077-IH,RUMAH KOPLING KAWASAKI ZX130,,,0,142200,185000,171000,171000,180000,,,
18025,13095-0128 IH,RUMAH KOPLING KAWASAKI ATHLETE/BLITZ,,,0,309400,398000,346000,364000,364000,,,
18028,13095-1309,RUMAH KOPLING LONCENG KAWASAKI KAZE,,,0,357000,462000,399000,420000,420000,,,
18027,13095-1422,RUMAH KOPLING LONCENG KAWASAKI BLITZ,,,0,309400,400500,345800,364000,364000,,,
15193,13101-398-015,PISTON AHM GRAND IMPRESSA/SUPRA STD,,,0,44800,56000,47600,50400,51520,,,
16222,13101-398-023,PISTON VARIO STD,,,0,57600,72000,64800,66240,72000,,,
15200,13101-398-051,PISTON AHM LEGENDA/REVO/SUPRA FIT STD,,,0,44800,56000,47600,50400,51520,,,
15195,13101-398-056,PISTON AHM KARISMA STD,,,0,50000,62500,53125,56250,57500,,,
15189,13101-398-064,PISTON AHM BEAT STD,,,0,48000,60000,51000,54000,55200,,,
15190,13101-398-100,PISTON AHM GRAND 25 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15197,13101-398-133,PISTON AHM LEGENDA 25 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15194,13101-398-137,PISTON AHM KARISMA 25 MTK1-M,,,0,50000,62500,53125,56250,57500,,,
15191,13101-398-176,PISTON AHM GRAND 50 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15192,13101-398-179,PISTON AHM GRAND 75 TK1M,,,0,44800,56000,47600,50400,51520,,,
15201,13101-398-191,PISTON AHM OS 50 GRAND,,,0,64400,80500,68425,72450,74060,,,
15198,13101-398-209,PISTON AHM LEGENDA 50 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15199,13101-398-269,PISTON AHM LEGENDA 75 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15196,13101-398-321,PISTON AHM LEGENDA 100 TK1-M,,,0,44800,56000,47600,50400,51520,,,
15188,13101-398-332,PISTON AHM BEAT 100 TK1-M,,,0,48000,60000,51000,54000,55200,,,
15202,13101-398-336,PISTON AHM VARIO 125 100 TK1-M,,,0,38400,48000,40800,43200,44160,,,
12142,13110-053A0-000,MANIPOL SUZUKI THUNDER,,,0,32185,46000,37000,38000,41000,,,
12141,13110-25G00-000,MANIPOL SUZUKI SATRIA FU,,,0,78275,106000,91000,93000,101000,,,
14184,13156-1354,PEDAL VERSNELING KAWASAKI KAZE,,,0,96050,124500,107500,113000,113000,,,
15243,131A1-GN5-913,PISTON KIT AHM GRAND STD TK1-M,,,0,117710,149000,126700,134500,137500,,,
15238,131A1-K0J-P00,PISTON KIT AHM GENIO STD,,,0,98750,125000,106250,112500,115000,,,
15228,131A1-K15-305,PISTON KIT AHM CBR STD,,,0,139040,176000,149600,158500,162000,,,
15287,131A1-K36-P00,PISTON KIT AHM VARIO 150 STD,,,0,120870,153000,130050,138000,141000,,,
15272,131A1-K41-N00,PISTON KIT AHM SUPRA 125 F1 STD,,,0,97565,123500,105000,111500,114000,,,
15217,131A1-K81-P00,PISTON KIT AHM BEAT POP STD,,,0,90060,114000,97000,103000,105000,,,
15264,131A1-K97-P00,PISTON KIT AHM PCX 150 STD,,,0,118105,149500,127100,135000,138000,,,
15261,131A1-KEH-660,PISTON KIT AHM MEGAPRO NEW ADVANCE STD TK1-M,,,0,147335,186500,158550,168000,172000,,,
15252,131A1-KFV-951,PISTON KIT AHM LEGENDA STD TK1-M,,,0,118105,149500,127100,134550,138000,,,
15248,131A1-KPH-881,PISTON KIT AHM KARISMA STD TK1-M,,,0,125215,158500,134750,143000,146000,,,
15258,131A1-KRM-305,PISTON KIT AHM MEGAPRO MONO STD TK1-M,,ASTRA MOTOR,0,121265,153500,130500,138500,141500,,,
15291,131A1-KVB-930,PISTON KIT AHM VARIO STD TK1-M,,ASTRA MOTOR,0,99540,126000,107100,113500,116000,,,
15218,131A1-KVY-960,PISTON KIT AHM BEAT STD TK1-M,,ASTRA MOTOR,0,99935,126500,107550,114000,116500,,,
15223,131A1-KWB-920,PISTON KIT AHM BLADE STD TK1-M,,,0,97960,124000,105500,112000,114500,,,
15233,131A1-KWC-900,PISTON KIT AHM CS1 STD TK1-M,,,0,137065,173500,147500,156500,160000,,,
15284,131A1-KWN-902,PISTON KIT AHM VARIO 125 STD TK 1-M,,,0,105465,133500,113500,120500,123000,,,
15268,131A1-KWW-740,PISTON KIT AHM REVO ABS/BLADE STD,,,0,116525,147500,125400,133000,136000,,,
15277,131A1-KYZ-900,PISTON KIT AHM SUPRA HELM-IN STD TK1-M,,,0,128375,162500,138200,146500,149500,,,
15212,131A1-KZL-305,PISTON KIT AHM BEAT FI STD TK1-M,,ASTRA MOTOR,0,90060,114000,97000,103000,105000,,,
15240,131A2-GN5-913,PISTON KIT AHM GRAND 25 TK1-M,,,0,117710,149000,126700,134500,137500,,,
15235,131A2-K0J-P00,PISTON KIT AHM GENIO 25,,,0,98750,125000,106250,112500,115000,,,
15226,131A2-K15-305,PISTON KIT AHM CBR 25,,,0,139040,176000,149600,158500,162000,,,
15285,131A2-K36-P00,PISTON KIT AHM VARIO 150 25,,,0,120870,153000,130100,138000,141000,,,
15270,131A2-K41-N00,PISTON KIT AHM SUPRA 125 F1 25,,,0,97565,123500,105000,111500,114000,,,
15214,131A2-K81-P00,PISTON KIT AHM BEAT POP 25,,,0,90060,114000,97000,103000,105000,,,
15262,131A2-K97-P00,PISTON KIT AHM PCX 150 25,,,0,118105,149500,127100,135000,138000,,,
15259,131A2-KEH-660,PISTON KIT AHM MEGAPRO NEW 25 ADVANCE TK1-M,,,0,147335,186500,158550,168000,172000,,,
15250,131A2-KFV-951,PISTON KIT AHM LEGENDA 25 TK1-M,,,0,118105,149500,127100,134550,138000,,,
15245,131A2-KPH-881,PISTON KIT AHM KARISMA 25 TK1-M,,,0,125215,158500,134750,143000,146000,,,
15255,131A2-KRM-305,PISTON KIT AHM MEGAPRO MONO 25 K1-M,,,0,121265,153500,130500,138500,141500,,,
15288,131A2-KVB-930,PISTON KIT AHM VARIO 25 TK1-M,,ASTRA MOTOR,0,99540,126000,107100,113500,116000,,,
15205,131A2-KVY-960,PISTON KIT AHM BEAT 25 TK1-M,,,0,99935,126500,107550,114000,116500,,,
15220,131A2-KWB-920,PISTON KIT AHM BLADE 25 TK1-M,,,0,97960,124000,105500,112000,114500,,,
15230,131A2-KWC-305,PISTON KIT AHM CS1 25 TK1-M,,,0,137065,173500,147500,156500,160000,,,
15280,131A2-KWN-902,PISTON KIT AHM VARIO 125 25 TK1-M,,,0,105465,133500,113500,120500,123000,,,
15203,131A2-KWW-740,PISTON KIT AHM  REVO ABS/BLADE 25,,,0,116525,147500,125400,133000,136000,,,
15274,131A2-KYZ-900,PISTON KIT AHM SUPRA HELM-IN 25 TK1-M,,,0,128375,162500,138200,146500,149500,,,
15209,131A2-KZL-305,PISTON KIT AHM BEAT FI 25 TK1-M,,,0,90060,114000,97000,103000,105000,,,
15241,131A3-GN5-913,PISTON KIT AHM GRAND 50 TK1-M,,ASTRA MOTOR,0,117710,149000,126700,134500,137500,,,
15236,131A3-K0J-P00,PISTON KIT AHM GENIO 50,,,0,98750,125000,106250,112500,115000,,,
15227,131A3-K15-305,PISTON KIT AHM CBR 50,,,0,139040,176000,149600,158500,162000,,,
15286,131A3-K36-P00,PISTON KIT AHM VARIO 150 50,,,0,120870,153000,130100,138000,141000,,,
15278,131A3-K41-N00,PISTON KIT AHM SUPRA X 125 FI 50,,,0,97565,123500,105000,111500,114000,,,
15215,131A3-K81-P00,PISTON KIT AHM BEAT POP 50,,,0,90060,114000,97000,103000,105000,,,
15263,131A3-K97-P00,PISTON KIT AHM PCX 150 50,,,0,118105,149500,127100,135000,138000,,,
15260,131A3-KEH-660,PISTON KIT AHM MEGAPRO NEW 50 ADVANCE TK1-M,,,0,147335,186500,158550,168000,172000,,,
15253,131A3-KFV-951,PISTON KIT AHM LEGENDA/REVO 50 TK1-M,,ASTRA MOTOR,0,118105,149500,127100,134550,138000,,,
15246,131A3-KPH-881,PISTON KIT AHM KARISMA 50 TK1-M,,,0,125215,158500,134750,143000,146000,,,
15256,131A3-KRM-305,PISTON KIT AHM MEGAPRO MONO 50,,,0,121265,153500,130500,138500,141500,,,
15289,131A3-KVB-930,PISTON KIT AHM VARIO 50,,,0,99540,126000,107100,113500,116000,,,
15206,131A3-KVY-960,PISTON KIT AHM BEAT 50 TK1-M,,ASTRA MOTOR,0,99935,126500,107550,114000,116500,,,
15221,131A3-KWB-920,PISTON KIT AHM BLADE 50 TK1-M,,,0,97960,124000,105500,112000,114500,,,
15231,131A3-KWC-305,PISTON KIT AHM CS1 50 TK1-M,,,0,137065,173500,147500,156500,160000,,,
15281,131A3-KWN-902,PISTON KIT AHM VARIO 125 50 TK1-M,,,0,105465,133500,113500,120500,123000,,,
15266,131A3-KWW-740,PISTON KIT AHM REVO ABS/BLADE 50,,ASTRA MOTOR,0,116525,147500,125400,133000,136000,,,
15275,131A3-KYZ-900,PISTON KIT AHM SUPRA HELM-IN 50 TK1-M,,,0,128375,162500,138200,146500,149500,,,
15210,131A3-KZL-305,PISTON KIT AHM BEAT FI 50 TK1-M,,,0,90060,114000,97000,103000,105000,,,
15242,131A4-GN5-913,PISTON KIT AHM GRAND 75 TK1-M,,,0,117710,149000,126700,134500,137500,,,
15237,131A4-K0J-P00,PISTON KIT AHM GENIO 75,,,0,98750,125000,106250,112500,115000,,,
15224,131A4-K15-305,PISTON KIT AHM CB150R 75 TK1M,,,0,139040,176000,149600,158500,162000,,,
15271,131A4-K41-N00,PISTON KIT AHM SUPRA 125 F1 75,,,0,97565,123500,105000,111500,114000,,,
15216,131A4-K81-P00,PISTON KIT AHM BEAT POP 75,,,0,90060,114000,97000,103000,105000,,,
15251,131A4-KFV-951,PISTON KIT AHM LEGENDA 75 TK1-M,,,0,118105,149500,127100,134550,138000,,,
15247,131A4-KPH-881,PISTON KIT AHM KARISMA 75 TK1-M,,NIAGA JAYA,0,125215,158500,134750,143000,146000,,,
15257,131A4-KRM-305,PISTON KIT AHM MEGAPRO MONO 75 TK1-M,,NIAGA JAYA,0,121265,153500,130500,138500,141500,,,
15290,131A4-KVB-930,PISTON KIT AHM VARIO 75 TK1-M,,,0,99540,126000,107100,113500,116000,,,
15207,131A4-KVY-960,PISTON KIT AHM BEAT 75 TK1-M,,ASTRA MOTOR,0,99935,126500,107550,114000,116500,,,
15222,131A4-KWB-920,PISTON KIT AHM BLADE 75 TK1-M,,,0,97960,124000,105500,112000,114500,,,
15232,131A4-KWC-305,PISTON KIT AHM CS1 75 TK1-M,,,0,137065,173500,147500,156500,160000,,,
15282,131A4-KWN-902,PISTON KIT AHM VARIO 125 75 TK1-M,,,0,105465,133500,113500,120500,123000,,,
15267,131A4-KWW-740,PISTON KIT AHM REVO ABS/BLADE 75,,,0,116525,147500,125400,133000,136000,,,
15276,131A4-KYZ-900,PISTON KIT AHM SUPRA HELM-IN 75 TK1-M,,,0,128375,162500,138200,146500,149500,,,
15211,131A4-KZL-305,PISTON KIT AHM BEAT FI 75 TK1-M,,,0,90060,114000,97000,103000,105000,,,
15239,131A5-GN5-913,PISTON KIT AHM GRAND 100 TK1-M,,ASTRA MOTOR,0,117710,149000,126650,134500,137500,,,
15234,131A5-K0J-P00,PISTON KIT AHM GENIO 100,,,0,98750,125000,106250,112500,115000,,,
15225,131A5-K15-305,PISTON KIT AHM CBR 100,,,0,139040,176000,149600,158500,162000,,,
15269,131A5-K41-N00,PISTON KIT AHM SUPRA 125 F1 100,,,0,97565,123500,105000,111500,114000,,,
15213,131A5-K81-P00,PISTON KIT AHM BEAT POP 100,,,0,90060,114000,97000,103000,105000,,,
15249,131A5-KFV-951,PISTON KIT AHM LEGENDA 100 TK1-M,,,0,118105,149500,127100,134550,138000,,,
15244,131A5-KPH-881,PISTON KIT AHM KARISMA 100 TK1-M,,ASTRA MOTOR,0,125215,158500,134750,143000,146000,,,
15254,131A5-KRM-305,PISTON KIT AHM MEGAPRO MONO 100 TK1-M,,,0,121265,153500,130500,138500,141500,,,
15279,131A5-KVB-930,PISTON KIT AHM VARIO 100 TK1-M,,,0,99540,126000,107100,113500,116000,,,
15204,131A5-KVY-960,PISTON KIT AHM BEAT 100 TK1-M,,,0,99935,126500,107550,114000,116500,,,
15219,131A5-KWB-920,PISTON KIT AHM BLADE 100 TK1-M,,,0,97960,124000,105500,112000,114500,,,
15229,131A5-KWC-305,PISTON KIT AHM CS1 100 TK1-M,,ASTRA MOTOR,0,137065,173500,147500,156500,160000,,,
15283,131A5-KWN-902,PISTON KIT AHM VARIO 125 CBS 100 TK1-M,,,0,105465,133500,113500,120500,123000,,,
15265,131A5-KWW-740,PISTON KIT AHM REVO ABS/BLADE 100,,,0,116525,147500,125400,133000,136000,,,
15273,131A5-KYZ-900,PISTON KIT AHM SUPRA HELM-IN 100 TK1-M,,,0,128375,162500,138200,146500,149500,,,
15208,131A5-KZL-305,PISTON KIT AHM BEAT FI 100 TK1-M,,,0,90060,114000,97000,103000,105000,,,
3805,13200-446-770-IP,CONRODKIT IP PRO TK2-B,,,0,132750,177000,150500,159500,163000,,,
2507,13200B20G20N000,CARBURATOR SUZUKI SHOGUN 125,,,0,319950,405000,344250,364500,373000,,,
3791,13200-GF6-300-IP,CONRODKIT IP GRAND/WIN/SUPRA TK2-B,,,0,100500,134000,114000,121000,124000,,,
3804,13200-KCN-300-IP,CONRODKIT IP PRO NEOTECH/MEGAPRO/TIGER TK2-B,,,0,136500,182000,155000,164000,168000,,,
3797,13200-KFM-900-IP,CONRODKIT IP LEGENDA TK2-B,,,0,100500,134000,114000,121000,124000,,,
3795,13200-KPH-900-IP,CONRODKIT IP KARISMA/KIRANA TK2-B,,,0,100500,134000,114000,121000,124000,,,
3819,13200-KVB-930-IP,CONRODKIT IP VARIO TK2-B,,,0,114000,152000,129500,137000,140000,,,
3787,13200-KVY-960-IP,CONRODKIT IP BEAT/SCOOPY TK2-B,,,0,112500,150000,127500,135000,138000,,,
3788,13200-KWB-920-IP,CONRODKIT IP BLADE TK2-B,,,0,96000,128000,109000,115500,118000,,,
